馬匹,日期,場,班次,路程,場地,分,配備,磅,排位重,騎,練,檔,走位,名,距離,時間,冠,亚,季,頭馬,賠
逆市奇爸,01/24/23,366,3 80-60,田日 C 1200,好地,68,T,124,1303,森,容,5,- 11 10,7,7 3/4,1.10.21,維港智能,動感先鋒,十二馬,1.08.96,56.0
順勢贏,01/24/23,366,3 80-60,田日 C 1200,好地,68,BX,119,1065,熙,賀,9,- 12 11,5,5 1/4,1.09.82,維港智能,動感先鋒,十二馬,1.08.96,99.0
文明之星,01/24/23,366,3 80-60,田日 C 1200,好地,76,V,129,1121,楠,丁,1,- 6 6,11,11 1/4,1.10.74,維港智能,動感先鋒,十二馬,1.08.96,99.0
包裝智威,01/24/23,365,1 110-85,田日 C 1400,好地,97,HXT,124,1050,澤,呂,8,8 8 7,6,2,1.21.94,一先生,中華盛景,北極光,1.21.63,3.7
?路之星,01/24/23,365,1 110-85,田日 C 1400,好地,88,HT,115,1091,波,東,1,3 3 3,4,1 3/4,1.21.91,一先生,中華盛景,北極光,1.21.63,5.1
佳運財,01/24/23,365,1 110-85,田日 C 1400,好地,100,SWT,127,1222,森,希,5,6 6 6,5,2,1.21.93,一先生,中華盛景,北極光,1.21.63,15.0
齊齊友福,01/24/23,365,1 110-85,田日 C 1400,好地,88,B,117,1147,年,鄭,7,9 9 10,8,5 1/4,1.22.46,一先生,中華盛景,北極光,1.21.63,57.0
風火戰駒,01/24/23,365,1 110-85,田日 C 1400,好地,102,BT,129,1156,田,蔡,10,10 10 9,7,3 1/2,1.22.20,一先生,中華盛景,北極光,1.21.63,20.0
健康愉快,01/24/23,365,1 110-85,田日 C 1400,好地,108,VT,135,1197,潘,羅,9,1 1 1,10,6 3/4,1.22.72,一先生,中華盛景,北極光,1.21.63,5.4
夢想成金,01/24/23,365,1 110-85,田日 C 1400,好地,99,,126,1206,度,羅,3,5 5 5,9,6,1.22.60,一先生,中華盛景,北極光,1.21.63,49.0
萬事正,01/24/23,364,4 60-40,田日 C 1400,好地,52,BH,127,1121,梁,東,9,2 1 2,14,12,1.24.50,世澤歆星,黃腳?,俠客行,1.22.58,70.0
喜駿風采,01/24/23,364,4 60-40,田日 C 1400,好地,52,T1,125,1225,明,文,14,6 7 8,6,2 1/2,1.23.00,世澤歆星,黃腳?,俠客行,1.22.58,52.0
領航神駒,01/24/23,364,4 60-40,田日 C 1400,好地,44,B,119,1068,兆,高,7,12 12 12,9,4 1/4,1.23.25,世澤歆星,黃腳?,俠客行,1.22.58,27.0
喜悅精靈,01/24/23,364,4 60-40,田日 C 1400,好地,49,,124,1199,潘,賀,2,9 8 7,5,2,1.22.89,世澤歆星,黃腳?,俠客行,1.22.58,2.3
大地歡笑,01/24/23,364,4 60-40,田日 C 1400,好地,46,BT,119,1134,周,容,10,10 11 10,10,4 1/4,1.23.26,世澤歆星,黃腳?,俠客行,1.22.58,43.0
寶麗生輝,01/24/23,364,4 60-40,田日 C 1400,好地,42,,117,1060,森,希,12,1 2 1,4,1,1.22.76,世澤歆星,黃腳?,俠客行,1.22.58,11.0
疾風勁草,01/24/23,364,4 60-40,田日 C 1400,好地,57,BXT,132,1154,聲,黎,1,5 5 5,12,7 1/4,1.23.73,世澤歆星,黃腳?,俠客行,1.22.58,28.0
神朗金剛,01/24/23,364,4 60-40,田日 C 1400,好地,44,T,119,1083,年,葉,6,11 10 9,8,3 1/2,1.23.16,世澤歆星,黃腳?,俠客行,1.22.58,99.0
合夥贛勁,01/24/23,364,4 60-40,田日 C 1400,好地,46,BT,121,1210,度,賢,4,8 9 11,7,3,1.23.07,世澤歆星,黃腳?,俠客行,1.22.58,10.0
度身訂做,01/24/23,364,4 60-40,田日 C 1400,好地,47,T,117,1088,熙,柏,8,13 13 13,13,11 1/2,1.24.40,世澤歆星,黃腳?,俠客行,1.22.58,82.0
生生勝勝,01/24/23,364,4 60-40,田日 C 1400,好地,42,V,115,1033,顯,姚,13,14 14 14,11,5 1/4,1.23.43,世澤歆星,黃腳?,俠客行,1.22.58,66.0
年年友福,01/24/23,363,4 60-40,田日 C 1800,好地,52,B,127,1183,年,鄭,7,6 6 2,12,9 1/2,1.49.41,翔龍再現,悅風雲,逐步贏,1.47.88,14.0
龍船快,01/24/23,363,4 60-40,田日 C 1800,好地,46,BT,121,1112,澤,呂,5,7 7 7,7,5,1.48.69,翔龍再現,悅風雲,逐步贏,1.47.88,9.4
紅粉豐彩,01/24/23,363,4 60-40,田日 C 1800,好地,56,BXT,131,1243,田,韋,1,5 4 5,11,7,1.49.00,翔龍再現,悅風雲,逐步贏,1.47.88,11.0
果然駿,01/24/23,363,4 60-40,田日 C 1800,好地,43,BT,114,1134,熙,柏,10,2 2 3,10,6,1.48.83,翔龍再現,悅風雲,逐步贏,1.47.88,17.0
一舖到位,01/24/23,363,4 60-40,田日 C 1800,好地,43,T,120,1062,梁,姚,4,9 9 6,6,3 3/4,1.48.49,翔龍再現,悅風雲,逐步贏,1.47.88,7.5
首飾大亨,01/24/23,363,4 60-40,田日 C 1800,好地,48,HXT,123,1033,波,蔡,6,4 5 10,13,9 3/4,1.49.43,翔龍再現,悅風雲,逐步贏,1.47.88,44.0
喜蓮心星,01/24/23,363,4 60-40,田日 C 1800,好地,54,BT,127,1211,明,希,11,1 3 4,9,5 1/2,1.48.76,翔龍再現,悅風雲,逐步贏,1.47.88,44.0
瑪神滿紛,01/24/23,363,4 60-40,田日 C 1800,好地,54,BT,127,1179,周,容,12,3 1 1,8,5 1/4,1.48.70,翔龍再現,悅風雲,逐步贏,1.47.88,15.0
香港精神,01/24/23,363,4 60-40,田日 C 1800,好地,47,BT,122,1048,兆,苗,3,8 8 12,14,10,1.49.46,翔龍再現,悅風雲,逐步贏,1.47.88,10.0
巴基之友,01/24/23,363,4 60-40,田日 C 1800,好地,43,T,118,1079,森,賢,14,12 12 8,4,2 1/4,1.48.25,翔龍再現,悅風雲,逐步贏,1.47.88,24.0
紅麗舍,01/24/23,363,4 60-40,田日 C 1800,好地,43,BT,118,1166,度,文,8,13 13 14,5,2 1/2,1.48.26,翔龍再現,悅風雲,逐步贏,1.47.88,12.0
競駿高歌,01/24/23,362,5 40-0,田日 C 1800,好地,33,X1BH,128,1093,度,丁,2,5 6 6,6,7,1.49.58,縱橫十六,帝豪大師,賞心星,1.48.45,16.0
齊喜,01/24/23,362,5 40-0,田日 C 1800,好地,30,B2T,125,1060,兆,高,13,4 3 3,4,5 1/2,1.49.33,縱橫十六,帝豪大師,賞心星,1.48.45,15.0
鑽兩鑽,01/24/23,362,5 40-0,田日 C 1800,好地,30,BX,125,1093,森,姚,4,7 8 8,11,11 1/4,1.50.26,縱橫十六,帝豪大師,賞心星,1.48.45,23.0
滿貫摯友,01/24/23,362,5 40-0,田日 C 1800,好地,32,N,127,1112,班,韋,9,2 2 2,7,7 1/4,1.49.60,縱橫十六,帝豪大師,賞心星,1.48.45,6.1
仲得威,01/24/23,362,5 40-0,田日 C 1800,好地,25,,119,1059,周,容,3,3 4 4,5,5 1/2,1.49.34,縱橫十六,帝豪大師,賞心星,1.48.45,7.3
老表醒,01/24/23,362,5 40-0,田日 C 1800,好地,24,,119,1043,年,葉,8,10 10 11,9,8,1.49.74,縱橫十六,帝豪大師,賞心星,1.48.45,14.0
爸巴閉,01/24/23,362,5 40-0,田日 C 1800,好地,40,T,135,1106,潘,徐,14,13 13 13,10,8 1/2,1.49.81,縱橫十六,帝豪大師,賞心星,1.48.45,5.9
非凡魅力,01/24/23,362,5 40-0,田日 C 1800,好地,32,V-SW2T,127,1149,聲,賀,12,11 11 10,12,14,1.50.70,縱橫十六,帝豪大師,賞心星,1.48.45,32.0
驃騎飛,01/24/23,362,5 40-0,田日 C 1800,好地,27,B-,122,1176,梁,何,11,14 14 14,14,36 1/2,1.54.28,縱橫十六,帝豪大師,賞心星,1.48.45,65.0
馬主星輝,01/24/23,362,5 40-0,田日 C 1800,好地,37,B,130,1135,明,賢,10,12 12 12,8,7 1/2,1.49.65,縱橫十六,帝豪大師,賞心星,1.48.45,20.0
劍聶風,01/24/23,362,5 40-0,田日 C 1800,好地,27,SW,120,1077,顯,鄭,1,1 1 1,13,17 1/2,1.51.25,縱橫十六,帝豪大師,賞心星,1.48.45,39.0
宇宙動力,01/24/23,361,4 60-40,田日 C 1200,好地,52,B1,125,1100,周,伍,4,- 3 4,11,8 3/4,1.11.33,電子兄弟,奮鬥雄才,醒目勇駒,1.09.93,55.0
緣途有您,01/24/23,361,4 60-40,田日 C 1200,好地,52,,125,1161,明,羅,2,- 9 8,7,5 1/4,1.10.78,電子兄弟,奮鬥雄才,醒目勇駒,1.09.93,4.3
馬林,01/24/23,361,4 60-40,田日 C 1200,好地,52,H1,127,1334,森,韋,12,- 2 2,8,5 3/4,1.10.84,電子兄弟,奮鬥雄才,醒目勇駒,1.09.93,9.6
有財有勢,01/24/23,361,4 60-40,田日 C 1200,好地,50,,125,1089,潘,蔡,5,- 4 5,6,3 1/2,1.10.51,電子兄弟,奮鬥雄才,醒目勇駒,1.09.93,2.4
非池,01/24/23,361,4 60-40,田日 C 1200,好地,49,T,119,1053,熙,沈,6,- 10 12,12,9 3/4,1.11.51,電子兄弟,奮鬥雄才,醒目勇駒,1.09.93,99.0
電子彩虹,01/24/23,361,4 60-40,田日 C 1200,好地,48,T1,123,1133,澤,柏,3,- 6 9,4,2 1/4,1.10.31,電子兄弟,奮鬥雄才,醒目勇駒,1.09.93,10.0
名門望族,01/24/23,361,4 60-40,田日 C 1200,好地,60,X1HNT,135,1146,梁,丁,10,- 12 11,5,3,1.10.41,電子兄弟,奮鬥雄才,醒目勇駒,1.09.93,51.0
零距離,01/24/23,361,4 60-40,田日 C 1200,好地,42,BT,117,1060,馬,黎,8,- 7 6,9,7 1/4,1.11.09,電子兄弟,奮鬥雄才,醒目勇駒,1.09.93,28.0
明欣賞,01/24/23,361,4 60-40,田日 C 1200,好地,59,,134,1071,布,賀,1,- 8 7,10,7 1/2,1.11.12,電子兄弟,奮鬥雄才,醒目勇駒,1.09.93,24.0
愛馬善,01/24/23,360,4 60-40,田日 C 1400,好地,52,P1H,128,1051,澤,鄭,2,5 6 7,5,2 1/2,1.23.52,神舟時代,霹靂神龍,艾莉奧,1.23.14,21.0
龍的風采,01/24/23,360,4 60-40,田日 C 1400,好地,52,N,128,1133,田,韋,4,8 7 10,8,4 1/4,1.23.82,神舟時代,霹靂神龍,艾莉奧,1.23.14,24.0
光明先驅,01/24/23,360,4 60-40,田日 C 1400,好地,53,H,129,1032,波,葉,11,13 14 14,10,5 3/4,1.24.05,神舟時代,霹靂神龍,艾莉奧,1.23.14,99.0
都靈勇士,01/24/23,360,4 60-40,田日 C 1400,好地,58,BX,134,1069,潘,高,5,4 4 6,6,2 1/2,1.23.53,神舟時代,霹靂神龍,艾莉奧,1.23.14,4.6
競駿無敵,01/24/23,360,4 60-40,田日 C 1400,好地,48,,124,1179,年,苗,6,3 2 4,9,5 1/4,1.23.98,神舟時代,霹靂神龍,艾莉奧,1.23.14,50.0
星洲駿馬,01/24/23,360,4 60-40,田日 C 1400,好地,52,BT,128,1100,聲,東,3,2 3 3,11,5 3/4,1.24.07,神舟時代,霹靂神龍,艾莉奧,1.23.14,3.3
驕陽,01/24/23,360,4 60-40,田日 C 1400,好地,41,BXT,117,1148,馬,黎,8,11 11 11,14,7 1/2,1.24.34,神舟時代,霹靂神龍,艾莉奧,1.23.14,99.0
錶之功能,01/24/23,360,4 60-40,田日 C 1400,好地,53,HT,129,1039,兆,呂,1,7 9 9,13,6 1/4,1.24.16,神舟時代,霹靂神龍,艾莉奧,1.23.14,9.5
辣得驕,01/24/23,360,4 60-40,田日 C 1400,好地,58,BT,134,1018,度,伍,12,14 12 8,12,6,1.24.10,神舟時代,霹靂神龍,艾莉奧,1.23.14,21.0
雙節棍,01/24/23,360,4 60-40,田日 C 1400,好地,55,T,126,1021,熙,柏,14,9 8 5,4,2 1/4,1.23.49,神舟時代,霹靂神龍,艾莉奧,1.23.14,24.0
長長友,01/24/23,360,4 60-40,田日 C 1400,好地,52,B,126,1228,周,容,7,12 13 13,7,3 1/4,1.23.68,神舟時代,霹靂神龍,艾莉奧,1.23.14,29.0
無敵精英,01/24/23,359,5 40-0,田日 C 1400,好地,36,CT,131,1088,田,伍,3,8 6 5,5,4 3/4,1.23.47,友盈友福,請讓路,福祐,1.22.70,9.5
好瑪好馬,01/24/23,359,5 40-0,田日 C 1400,好地,37,,127,1003,熙,賀,8,5 5 6,6,5 1/4,1.23.52,友盈友福,請讓路,福祐,1.22.70,99.0
中華叻叻,01/24/23,359,5 40-0,田日 C 1400,好地,38,,133,1068,班,徐,1,9 9 10,10,9,1.24.13,友盈友福,請讓路,福祐,1.22.70,11.0
玉樹臨風,01/24/23,359,5 40-0,田日 C 1400,好地,28,ET,123,1142,年,柏,2,2 3 3,8,7 1/2,1.23.89,友盈友福,請讓路,福祐,1.22.70,7.8
超級黃蜂,01/24/23,359,5 40-0,田日 C 1400,好地,40,BXT,135,1064,度,韋,10,6 8 9,11,10 1/4,1.24.32,友盈友福,請讓路,福祐,1.22.70,31.0
怡昌勇駒,01/24/23,359,5 40-0,田日 C 1400,好地,29,H,122,1140,明,苗,7,13 13 14,13,15,1.25.09,友盈友福,請讓路,福祐,1.22.70,99.0
?路暉華,01/24/23,359,5 40-0,田日 C 1400,好地,39,T1B,134,1062,布,文,6,7 7 7,9,8 1/2,1.24.04,友盈友福,請讓路,福祐,1.22.70,9.1
安寶,01/24/23,359,5 40-0,田日 C 1400,好地,30,BXT,125,1099,兆,黎,9,11 11 11,7,7 1/4,1.23.87,友盈友福,請讓路,福祐,1.22.70,11.0
添有運,01/24/23,359,5 40-0,田日 C 1400,好地,34,SWT,129,1170,潘,賢,4,4 4 4,12,12 1/4,1.24.64,友盈友福,請讓路,福祐,1.22.70,4.5
劍在九天,01/24/23,359,5 40-0,田日 C 1400,好地,23,,118,1064,澤,沈,14,12 12 12,4,4 1/2,1.23.43,友盈友福,請讓路,福祐,1.22.70,12.0
大紅心,01/24/23,359,5 40-0,田日 C 1400,好地,38,B,133,1065,梁,葉,11,14 14 13,14,15,1.25.10,友盈友福,請讓路,福祐,1.22.70,12.0
龍之心,01/24/23,358,4 60-40,田日 C 1200,好地,52,SW1,127,1238,澤,呂,12,- 5 5,4,2,1.10.00,水晶酒杯,錢多多,騰飛塔,1.09.68,10.0
獨角獸,01/24/23,358,4 60-40,田日 C 1200,好地,52,H1T1,127,1245,班,柏,5,- 9 9,7,4 1/2,1.10.40,水晶酒杯,錢多多,騰飛塔,1.09.68,90.0
世界籐王,01/24/23,358,4 60-40,田日 C 1200,好地,52,BXT,127,1075,梁,黎,9,- 12 12,9,6 1/4,1.10.68,水晶酒杯,錢多多,騰飛塔,1.09.68,99.0
必先生,01/24/23,358,4 60-40,田日 C 1200,好地,60,H2X,135,1067,田,苗,3,- 10 10,5,2 1/2,1.10.07,水晶酒杯,錢多多,騰飛塔,1.09.68,6.8
威馬先生,01/24/23,358,4 60-40,田日 C 1200,好地,59,H2,134,1124,森,韋,10,- 11 11,8,6,1.10.65,水晶酒杯,錢多多,騰飛塔,1.09.68,34.0
卓諾人生,01/24/23,358,4 60-40,田日 C 1200,好地,53,B,128,1117,兆,葉,6,- 4 4,6,3 3/4,1.10.27,水晶酒杯,錢多多,騰飛塔,1.09.68,11.0
皇龍帝國,01/24/23,358,4 60-40,田日 C 1200,好地,45,,118,1138,顯,徐,2,- 2 3,10,8 1/2,1.11.05,水晶酒杯,錢多多,騰飛塔,1.09.68,44.0
紅海福星,01/24/23,358,4 60-40,田日 C 1200,好地,44,BT,117,1104,明,文,8,- 6 7,12,9 1/4,1.11.15,水晶酒杯,錢多多,騰飛塔,1.09.68,70.0
同有友,01/24/23,358,4 60-40,田日 C 1200,好地,50,VT,125,1211,年,伍,11,- 1 1,11,9,1.11.12,水晶酒杯,錢多多,騰飛塔,1.09.68,43.0
紅楓勝景,01/21/23,357,3 80-60,田日 B 1200,好地,69,N1,124,1181,田,韋,5,- 10 10,8,4 1/4,1.09.47,永遠美麗,年少有威,怡勁力,1.08.79,19.0
傑出漢子,01/21/23,357,3 80-60,田日 B 1200,好地,63,,118,1115,森,呂,3,- 9 9,4,2 1/2,1.09.20,永遠美麗,年少有威,怡勁力,1.08.79,35.0
超級龍珠,01/21/23,357,3 80-60,田日 B 1200,好地,63,,118,1133,波,容,4,- 8 8,5,3,1.09.28,永遠美麗,年少有威,怡勁力,1.08.79,50.0
連連歡呼,01/21/23,357,3 80-60,田日 B 1200,好地,80,,135,1277,布,柏,7,- 11 11,9,5 1/4,1.09.63,永遠美麗,年少有威,怡勁力,1.08.79,21.0
錶之科學,01/21/23,357,3 80-60,田日 B 1200,好地,65,V,120,1126,度,伍,8,- 13 13,7,3 1/2,1.09.35,永遠美麗,年少有威,怡勁力,1.08.79,25.0
幸運旅程,01/21/23,357,3 80-60,田日 B 1200,好地,64,SWX,119,1191,年,羅,10,- 12 12,6,3,1.09.28,永遠美麗,年少有威,怡勁力,1.08.79,62.0
萬眾力得,01/21/23,357,3 80-60,田日 B 1200,好地,66,V,120,1172,周,羅,9,- 5 6,10,7 1/2,1.09.99,永遠美麗,年少有威,怡勁力,1.08.79,55.0
加州凱歌,01/21/23,357,3 80-60,田日 B 1200,好地,62,BT,115,1334,明,東,13,- 2 2,12,11,1.10.56,永遠美麗,年少有威,怡勁力,1.08.79,53.0
全民佳知,01/21/23,357,3 80-60,田日 B 1200,好地,61,B,114,1164,顯,姚,6,- 7 7,13,11 1/4,1.10.59,永遠美麗,年少有威,怡勁力,1.08.79,66.0
團結精神,01/21/23,357,3 80-60,田日 B 1200,好地,63,BT,118,1226,綸,希,11,- 1 1,11,10 1/4,1.10.43,永遠美麗,年少有威,怡勁力,1.08.79,99.0
博才,01/21/23,356,3 80-60,田日 B 2000,好地,71,B1,125,1182,周,希,7,10 9 9,12,7,2.03.52,錶之五知,龍船狀元,追風驥足,2.02.40,36.0
多多勇駒,01/21/23,356,3 80-60,田日 B 2000,好地,73,B,129,1062,森,苗,4,8 10 11,11,6 3/4,2.03.46,錶之五知,龍船狀元,追風驥足,2.02.40,23.0
三江飛輪,01/21/23,356,3 80-60,田日 B 2000,好地,73,BXT,129,1113,班,韋,10,9 8 8,5,5 1/2,2.03.29,錶之五知,龍船狀元,追風驥足,2.02.40,27.0
木火兄弟,01/21/23,356,3 80-60,田日 B 2000,好地,72,HT,128,1183,兆,何,14,2 2 2,4,5 1/2,2.03.29,錶之五知,龍船狀元,追風驥足,2.02.40,7.2
驚喜,01/21/23,356,3 80-60,田日 B 2000,好地,69,T,125,1094,潘,蔡,11,3 4 4,6,5 3/4,2.03.32,錶之五知,龍船狀元,追風驥足,2.02.40,10.0
鑽石福星,01/21/23,356,3 80-60,田日 B 2000,好地,61,BT,117,1196,綸,丁,2,4 3 5,10,6 1/2,2.03.44,錶之五知,龍船狀元,追風驥足,2.02.40,63.0
皇寶,01/21/23,356,3 80-60,田日 B 2000,好地,75,,131,1255,度,羅,3,5 7 10,14,8 1/4,2.03.74,錶之五知,龍船狀元,追風驥足,2.02.40,58.0
馬爾代夫,01/21/23,356,3 80-60,田日 B 2000,好地,69,B-X,123,1160,明,賀,8,6 5 6,9,6 1/4,2.03.41,錶之五知,龍船狀元,追風驥足,2.02.40,22.0
西利哥,01/21/23,356,3 80-60,田日 B 2000,好地,79,BT,135,1157,澤,羅,9,13 12 14,8,6 1/4,2.03.39,錶之五知,龍船狀元,追風驥足,2.02.40,21.0
自然力量,01/21/23,356,3 80-60,田日 B 2000,好地,68,B,124,1143,田,姚,13,14 11 12,7,6,2.03.37,錶之五知,龍船狀元,追風驥足,2.02.40,15.0
高瞻遠矚,01/21/23,356,3 80-60,田日 B 2000,好地,77,BT,133,1070,年,苗,12,11 14 13,13,7 3/4,2.03.63,錶之五知,龍船狀元,追風驥足,2.02.40,42.0
南征北戰,01/21/23,355,4 60-40,田日 B 1400,好地,52,N1T1,127,1185,田,韋,9,1 2 13,14,70 3/4,1.33.76,海島材子,金鼓齊昇,日日友,1.22.46,23.0
武林至尊,01/21/23,355,4 60-40,田日 B 1400,好地,50,B,125,1127,度,希,6,9 9 6,6,2,1.22.78,海島材子,金鼓齊昇,日日友,1.22.46,9.0
浪漫老撾,01/21/23,355,4 60-40,田日 B 1400,好地,52,T,125,1146,周,黎,1,6 5 4,8,3 1/2,1.23.00,海島材子,金鼓齊昇,日日友,1.22.46,15.0
博愛先鋒,01/21/23,355,4 60-40,田日 B 1400,好地,59,,134,1056,布,容,4,8 8 7,4,1 1/4,1.22.67,海島材子,金鼓齊昇,日日友,1.22.46,2.6
滿風雲,01/21/23,355,4 60-40,田日 B 1400,好地,42,SW-B1,114,992,楠,丁,11,2 1 3,13,22 3/4,1.26.08,海島材子,金鼓齊昇,日日友,1.22.46,99.0
勁快聯盟,01/21/23,355,4 60-40,田日 B 1400,好地,52,V,127,1079,班,伍,10,3 6 5,12,6 1/2,1.23.50,海島材子,金鼓齊昇,日日友,1.22.46,25.0
威武勇駒,01/21/23,355,4 60-40,田日 B 1400,好地,42,O-X-,115,1064,顯,賀,8,13 13 12,5,1 3/4,1.22.74,海島材子,金鼓齊昇,日日友,1.22.46,46.0
喜蓮慧星,01/21/23,355,4 60-40,田日 B 1400,好地,58,BHT,133,1285,聲,東,5,7 7 8,9,3 3/4,1.23.07,海島材子,金鼓齊昇,日日友,1.22.46,9.3
競駿翩翩,01/21/23,355,4 60-40,田日 B 1400,好地,53,T,128,1083,森,賢,3,4 3 1,10,6,1.23.41,海島材子,金鼓齊昇,日日友,1.22.46,8.9
星運明爵,01/21/23,355,4 60-40,田日 B 1400,好地,59,,134,1133,澤,柏,7,10 11 11,7,2 1/2,1.22.87,海島材子,金鼓齊昇,日日友,1.22.46,19.0
一舖縱橫,01/21/23,355,4 60-40,田日 B 1400,好地,55,,130,1103,兆,葉,14,14 14 14,11,6 1/4,1.23.44,海島材子,金鼓齊昇,日日友,1.22.46,50.0
優悠俠,01/21/23,354,4 60-40,田日 B 1000,好地,50,H,124,1085,周,伍,2,- 14 14,10,6,0.57.92,還看今朝,萬里飛至,不可擋,0.56.97,99.0
金津銀星,01/21/23,354,4 60-40,田日 B 1000,好地,52,,128,1166,綸,丁,4,- 13 13,11,6 1/2,0.58.01,還看今朝,萬里飛至,不可擋,0.56.97,65.0
坪山之星,01/21/23,354,4 60-40,田日 B 1000,好地,52,H1T1,128,1061,田,鄭,3,- 10 11,14,13,0.59.06,還看今朝,萬里飛至,不可擋,0.56.97,62.0
你知我拼,01/21/23,354,4 60-40,田日 B 1000,好地,57,T,133,1193,兆,姚,11,- 6 9,4,1,0.57.14,還看今朝,萬里飛至,不可擋,0.56.97,2.3
吉吉利高,01/21/23,354,4 60-40,田日 B 1000,好地,54,SW1T,128,1112,顯,何,5,- 12 12,9,5 1/2,0.57.84,還看今朝,萬里飛至,不可擋,0.56.97,69.0
魅力一丁,01/21/23,354,4 60-40,田日 B 1000,好地,54,HT,130,1123,澤,呂,12,- 8 7,5,1 1/4,0.57.15,還看今朝,萬里飛至,不可擋,0.56.97,9.6
龍東傳承,01/21/23,354,4 60-40,田日 B 1000,好地,43,HNT,119,1236,度,文,1,- 5 8,13,8 3/4,0.58.35,還看今朝,萬里飛至,不可擋,0.56.97,36.0
風流人物,01/21/23,354,4 60-40,田日 B 1000,好地,59,SWXT,135,1235,布,希,14,- 7 4,6,2,0.57.28,還看今朝,萬里飛至,不可擋,0.56.97,10.0
海豚星,01/21/23,354,4 60-40,田日 B 1000,好地,54,,130,1221,波,徐,10,- 2 3,12,7,0.58.09,還看今朝,萬里飛至,不可擋,0.56.97,58.0
連利福將,01/21/23,354,4 60-40,田日 B 1000,好地,49,BX,125,1162,年,葉,9,- 11 10,8,4,0.57.62,還看今朝,萬里飛至,不可擋,0.56.97,32.0
旋里多彩,01/21/23,354,4 60-40,田日 B 1000,好地,48,BT,119,1105,黃,黎,7,- 3 5,7,2,0.57.30,還看今朝,萬里飛至,不可擋,0.56.97,13.0
團結一心,01/21/23,353,4 60-40,田日 B 1600,好地,49,T,125,1163,田,希,3,6 5 5,5,6 3/4,1.36.40,晴王,勤德威力,翡翠綠,1.35.33,5.9
上浦精選,01/21/23,353,4 60-40,田日 B 1600,好地,46,SW1,122,1054,澤,呂,1,1 1 1,11,16 1/4,1.37.92,晴王,勤德威力,翡翠綠,1.35.33,52.0
得意醒,01/21/23,353,4 60-40,田日 B 1600,好地,50,SW1,126,1266,馬,姚,10,5 6 7,4,6 1/2,1.36.36,晴王,勤德威力,翡翠綠,1.35.33,55.0
昆仲猴王,01/21/23,353,4 60-40,田日 B 1600,好地,58,B,132,1202,周,文,6,11 11 10,8,7 1/2,1.36.53,晴王,勤德威力,翡翠綠,1.35.33,91.0
威力星,01/21/23,353,4 60-40,田日 B 1600,好地,40,BHT,114,1100,顯,東,9,2 3 12,12,22,1.38.86,晴王,勤德威力,翡翠綠,1.35.33,99.0
妙算歡騰,01/21/23,353,4 60-40,田日 B 1600,好地,55,BHT,126,1217,熙,丁,12,7 7 4,10,12 3/4,1.37.38,晴王,勤德威力,翡翠綠,1.35.33,99.0
興高采烈,01/21/23,353,4 60-40,田日 B 1600,好地,56,SWX,132,1034,兆,伍,11,4 4 3,7,7,1.36.47,晴王,勤德威力,翡翠綠,1.35.33,12.0
金像非凡,01/21/23,353,4 60-40,田日 B 1600,好地,59,V-B1,133,1160,明,羅,2,3 2 2,9,11 1/2,1.37.16,晴王,勤德威力,翡翠綠,1.35.33,15.0
傲龍駒,01/21/23,353,4 60-40,田日 B 1600,好地,43,B2,119,1100,年,容,5,8 8 8,6,7,1.36.44,晴王,勤德威力,翡翠綠,1.35.33,14.0
快如龍,01/21/23,352,4 60-40,泥日  1200,好泥,50,SW1T,125,1177,森,黎,7,- 11 11,10,6 1/4,1.09.44,魅影獵飛,為您鍾情,小霸王,1.08.43,18.0
耀力之城,01/21/23,352,4 60-40,泥日  1200,好泥,43,,118,1025,度,希,9,- 12 12,6,4,1.09.07,魅影獵飛,為您鍾情,小霸王,1.08.43,99.0
明駿福星,01/21/23,352,4 60-40,泥日  1200,好泥,53,B-C2X1,128,1058,潘,蔡,8,- 10 10,5,2 1/2,1.08.84,魅影獵飛,為您鍾情,小霸王,1.08.43,5.3
加州前程,01/21/23,352,4 60-40,泥日  1200,好泥,50,BHT,125,1100,聲,東,10,- 6 8,12,9 3/4,1.09.99,魅影獵飛,為您鍾情,小霸王,1.08.43,47.0
胡椒軍曹,01/21/23,352,4 60-40,泥日  1200,好泥,59,,134,1140,班,徐,6,- 3 3,9,6,1.09.40,魅影獵飛,為您鍾情,小霸王,1.08.43,27.0
得力寶駒,01/21/23,352,4 60-40,泥日  1200,好泥,46,B-C1,121,1095,澤,呂,2,- 8 9,7,4 1/2,1.09.13,魅影獵飛,為您鍾情,小霸王,1.08.43,4.9
電訊飛彈,01/21/23,352,4 60-40,泥日  1200,好泥,42,BT,117,1288,波,柏,4,- 7 6,8,4 1/2,1.09.15,魅影獵飛,為您鍾情,小霸王,1.08.43,37.0
駿皇星,01/21/23,352,4 60-40,泥日  1200,好泥,52,BT,127,1109,兆,文,11,- 2 1,4,2 1/4,1.08.79,魅影獵飛,為您鍾情,小霸王,1.08.43,10.0
獎金大王,01/21/23,352,4 60-40,泥日  1200,好泥,52,P2,127,1183,年,葉,1,- 1 2,11,9 1/2,1.09.94,魅影獵飛,為您鍾情,小霸王,1.08.43,9.4
愛任性,01/21/23,351,5 40-0,田日 B 1200,好地,39,BT,135,1138,年,丁,7,- 11 12,14,7 1/4,1.11.30,樂加福,小玩家,菲力大帝,1.10.14,32.0
