馬匹,日期,場,班次,路程,場地,分,配備,磅,排位重,騎,練,檔,走位,名,距離,時間,冠,亚,季,頭馬,賠
德心知遇,04/03/24,553,4 60-40,泥夜  1200,好泥,53,CET,130,1152,艾,蔡,3,- 5 3,1,1 3/4,1.09.02,▲,勝利神駒,九秒九,1.09.02,5.1
最多歡笑,04/03/24,552,5 40-0,泥夜  1200,好泥,30,BXT,125,1085,紹,巫,3,- 7 5,1,短頭,1.09.79,▲,日日獎,閃耀威龍,1.09.79,4.2
喜悅一生,04/03/24,551,5 40-0,泥夜  1800,好泥,17,BT,115,1144,田,鄭,4,9 8 6,1,2 1/4,1.49.43,▲,樂捉鳥,??領先,1.49.43,7.1
占士德,03/31/24,550,3 80-60,田日 A 1200,好地,68,,121,1123,周,容,1,- 3 2,1,1/2,1.09.26,▲,樂滿貫,鈦易搵,1.09.26,4.3
手到再來,03/31/24,549,3 80-60,田日 A 1600,好地,70,,124,1156,鍾,伍,4,1 1 1,1,1/2,1.35.72,▲,旗幟鬥士,時時稱心,1.35.72,7.1
大才,03/31/24,548,4 60-40,田日 A 1200,好地,55,H,120,1063,弘,葉,5,- 6 5,1,3/4,1.09.99,▲,佳運發,勇霸龍,1.09.99,22
巴閉仔,03/31/24,547,3 80-60,田日 A 1400,好地,66,SW,125,1023,潘,呂,6,8 8 8,1,2,1.22.87,▲,特別美麗,一定美麗,1.22.87,2.4
遨遊武士,03/31/24,546,4 60-40,田日 A 1400,好地,59,,134,1210,梁,羅,4,1 1 1,1,1 1/4,1.23.00,▲,無敵勇士,盛世名駒,1.23.00,2
金發銀發,03/31/24,545,4 60-40,田日 A 1400,好地,49,B,122,1191,周,呂,8,9 9 8,1,1 1/2,1.22.87,▲,勤德威力,博愛先鋒,1.22.87,25
勝利之皇,03/31/24,544,4 60-40,田日 A 1000,好地,42,VNT,117,1153,田,賢,11,- 12 8,1,1/2,0.56.78,▲,紅逸舍,輝煌精英,0.56.78,4.3
九五赤兔,03/31/24,543,2 100-80,田日 A 1600,好地,90,X-T1N,126,1144,森,韋,7,1 1 1,1,1 1/4,1.35.15,▲,中華盛景,綠族無限,1.35.15,4.7
醒目勇駒,03/31/24,542,5 40-0,田日 A 1200,好地,38,CXT,133,1137,董,賢,2,- 6 5,1,1 1/4,1.09.83,▲,威力飛彈,佳景臨門,1.09.83,6.5
競駿天下,03/31/24,541,5 40-0,田日 A 1400,好地,38,,133,1163,潘,希,6,7 7 5,1,1 3/4,1.22.27,▲,桃花多,勇冠群英,1.22.27,2.1
人和家興,03/27/24,540,3 80-60,谷夜 A 1200,好地,76,SW-B2T,134,1197,禮,希,7,- 1 1,1,2 1/4,1.09.60,▲,無限美麗,旭日昇,1.09.60,20
展宏圖,03/27/24,539,3 80-60,谷夜 A 1650,好地,63,BX,119,1092,班,廖,1,3 3 3,1,1 1/4,1.39.98,▲,飛漲,錶之量子,1.39.98,3.3
美麗第一,03/27/24,538,3 80-60,谷夜 A 1000,好地,67,N-X-T1,125,1164,潘,伍,5,- 4 3,1,1/2,0.56.88,▲,天火同人,英雄豪邁,0.56.88,1.6
多利神駒,03/27/24,537,4 60-40,谷夜 A 1200,好地,52,T,127,1034,班,賢,1,- 6 5,1,3/4,1.10.35,▲,皇帝英明,進優自在,1.10.35,3.2
錢多多,03/27/24,536,4 60-40,谷夜 A 1650,好地,51,B,126,1081,潘,希,11,11 11 9,1,1/2,1.40.35,▲,川河首駒,都靈勇士,1.40.35,7
三代同心,03/27/24,535,4 60-40,谷夜 A 1200,好地,42,B-V1T,117,1131,班,東,1,- 4 4,1,1 3/4,1.10.58,▲,光輝所願,日日型,1.10.58,3
獎星,03/27/24,534,5 40-0,谷夜 A 1650,好地,40,BT,135,1151,度,羅,5,8 7 6,1,2,1.41.37,▲,北海盜,贏盡天下,1.41.37,5.7
一支箭,03/27/24,533,4 60-40,谷夜 A 2200,好地,46,SW-X-,123,1008,田,賀,3,8 8 7,1,頸,2.17.91,▲,一舖到位,逐步贏,2.17.91,4.8
勇進齊心,03/27/24,532,4 60-40,谷夜 A 1650,好地,40,HT,115,1119,綸,賢,9,10 10 8,1,頸,1.41.19,▲,冠寶駒,同寶寶,1.41.19,12
手機錶霸,03/24/24,531,3 80-60,田日 A 1400,好快,63,HX,123,1191,田,呂,3,5 4 4,1,1,1.21.57,▲,堅又威,鐵金剛,1.21.57,2.5
桃花雲,03/24/24,530,3 85-60,田日 A 1800,好快,85,T,135,1046,田,東,10,12 11 10,1,1 1/4,1.47.22,▲,常拼常勇,好勁力,1.47.22,7.7
威力奔騰,03/24/24,529,1 85↑,田日 A 1200,好快,96,B,121,1211,潘,賀,5,- 7 7,1,鼻,1.07.87,▲,嫡愛心,賢者無敵,1.07.87,5.8
大至尊,03/24/24,528,公,田日 A 2000,好快,82,,126,1088,潘,葉,10,13 13 8,1,頸,1.59.85,▲,錶之銀河,嘉應傳承,1.59.85,4.4
忠誠寶寶,03/24/24,527,4 60-40,田日 A 1400,好快,58,N,135,1192,布,羅,9,2 1 2,1,1 1/4,1.21.52,▲,艾莉奧,金駿星,1.21.52,1.5
嘉應高昇,03/24/24,526,3 80-60,田日 A 1200,好快,75,,135,1100,潘,希,11,- 2 2,1,1 1/2,1.08.19,▲,龍之輝,實力派,1.08.19,2.6
加州動員,03/24/24,525,4 60-40,田日 A 1600,好快,45,B2T,121,1028,艾,東,3,3 2 2,1,1 1/4,1.34.28,▲,鹿鼎記,富喜來,1.34.28,3.4
健康快車,03/24/24,524,4 60-40,田日 A 1200,好地,52,,127,1120,莫,蔡,7,- 4 3,1,1 1/4,1.09.04,▲,同祥和順,勝意,1.09.04,4.1
獨步天下,03/24/24,523,4 60-40,田日 A 1400,好地,58,,133,1139,森,呂,1,3 3 3,1,頸,1.21.92,▲,綠族威,金勝名駒,1.21.92,5.5
開心寶寶,03/24/24,522,4 60-40,田日 A 1200,好地,52,T1,129,1130,森,呂,12,- 1 1,1,1 1/4,1.08.76,▲,四喜鳥,增強,1.08.76,21
顏色大皇,03/20/24,521,3 80-60,谷夜 C6 1200,好地,72,T,124,1035,鍾,東,2,- 2 2,1,1/2,1.09.92,▲,撼天鐵翼,添開心,1.09.92,3.3
建測?英,03/20/24,520,3 80-60,谷夜 C6 1650,好地,65,SWT,121,1159,周,希,6,4 4 4,1,頭,1.41.31,▲,開心勇駒,博望坡,1.41.31,8
魔法速遞,03/20/24,519,4 60-40,谷夜 C6 1650,好地,41,B,118,1058,湯,黎,9,10 10 9,1,頸,1.40.61,▲,武林至尊,健康之星,1.40.61,17
赤馬雄風,03/20/24,518,4 60-40,谷夜 C6 1650,好地,58,BT,133,1225,田,希,12,7 7 7,1,3/4,1.40.09,▲,架勢奇爸,北海盜,1.40.09,13
川河動駒,03/20/24,517,4 60-40,谷夜 C6 1200,好地,58,B1T,130,1151,鍾,沈,3,- 2 2,1,4 1/4,1.09.60,▲,多多配合,花好月盈,1.09.60,4.5
高份數,03/20/24,516,4 60-40,谷夜 C6 1200,好地,45,V-T,121,1101,潘,容,3,- 4 3,1,2 1/4,1.10.43,▲,金莊令,財駿,1.10.43,2.5
怪獸豪俠,03/20/24,515,5 40-0,谷夜 C6 1200,好地,25,H-BT,120,1117,明,文,2,- 6 4,1,1 3/4,1.10.59,▲,飛躍凱旋,神魔金剛,1.10.59,2.5
顏色王子,03/20/24,514,4 60-40,谷夜 C6 1000,好地,50,NT,126,1177,聲,韋,11,- 1 1,1,4 1/4,0.56.68,▲,胡椒軍曹,賢心星,0.56.68,8.3
傲龍駒,03/20/24,513,5 40-0,谷夜 C6 1800,好地,36,B-,133,1105,度,容,3,7 9 9,1,1 1/4,1.50.16,▲,爸巴閉,?路菁英,1.50.16,16
亞機拉,03/16/24,512,3 80-60,田日 C 1400,好地,76,HT,129,1067,鍾,東,8,5 3 4,1,頸,1.21.83,▲,瑰麗人生,旗幟鬥士,1.21.83,6.9
競駿輝煌,03/16/24,511,2 100-80,田日 C 1400,好地,81,,116,1127,田,蔡,9,7 7 7,1,1,1.21.42,▲,馬林,幸運遇見,1.21.42,2.4
陽光勇士,03/16/24,510,4 60-40,田日 C 1400,好地,56,SWHX,131,1089,班,姚,10,8 5 5,1,3/4,1.22.41,▲,定數,機緣醉夢,1.22.41,4.7
昇瀧駒,03/16/24,509,3 80-60,泥日  1200,好泥,62,,118,1182,田,廖,6,- 1 1,1,1 1/4,1.07.90,▲,凱旋時光,快錢,1.07.90,6.9
快狠準,03/16/24,508,4 60-40,田日 C 1200,好地,55,B,131,1174,禮,賀,9,- 4 4,1,2,1.09.42,▲,佳運發,新力,1.09.42,3.5
樂滿貫,03/16/24,507,3 80-60,田日 C 1200,好地,68,B-H-V1T,121,1172,鍾,東,3,- 1 1,1,1 1/2,1.08.83,▲,電子傳奇,特別美麗,1.08.83,9.5
領航宇宙,03/16/24,506,4 60-40,田日 C 1800,好地,45,BT,125,1041,年,黎,3,8 10 5,1,2 3/4,1.47.80,▲,一舖到位,十二神將,1.47.80,16
海藍寶,03/16/24,505,4 60-40,田日 C 1200,好地,45,C,120,1043,度,伍,1,- 2 1,1,1,1.09.02,▲,揚揚大道,讓愛高飛,1.09.02,8.3
實力哥,03/16/24,504,4 60-40,泥日  1200,好泥,53,BT,130,1168,田,希,2,- 7 5,1,頸,1.08.83,▲,澳華威威,鑽飾璀璨,1.08.83,6.3
八心之威,03/16/24,503,5 40-0,泥日  1200,好泥,37,BT,122,1150,弘,韋,7,- 1 1,1,鼻,1.09.23,▲,最多歡笑,醒目勇駒,1.09.23,7.3
美麗奔馳,03/13/24,502,2 100-80,谷夜 C3 1200,好地,90,HT,127,1104,艾,東,6,- 8 7,1,1/2,1.10.11,▲,好友心得,傑出漢子,1.10.11,4.2
智取神駒,03/13/24,501,3 80-60,谷夜 C3 1800,好地,80,T,125,1065,弘,沈,4,2 2 2,1,2 1/4,1.50.20,▲,天寅合一,多多勇駒,1.50.20,7.3
展宏圖,03/13/24,500,4 60-40,谷夜 C3 1650,好地,57,B2X,133,1087,班,廖,6,4 5 4,1,1 1/2,1.40.73,▲,勝利同盟,春風萬里,1.40.73,13
精算暴雪,03/13/24,499,3 80-60,谷夜 C3 1200,好地,79,P,135,1102,潘,蔡,3,- 4 4,1,1 1/2,1.09.80,▲,旭日昇,鈁糖武士,1.09.80,1.7
皇帝英明,03/13/24,498,4 60-40,谷夜 C3 1200,好地,53,NX,129,1137,班,韋,12,- 9 9,1,1 1/4,1.10.41,▲,人和家盛,上校,1.10.41,13
合夥奔馳,03/13/24,497,4 60-40,谷夜 C3 1200,好地,53,T-X1,129,1118,潘,呂,7,- 2 2,1,1 1/4,1.10.66,▲,九秒九,千杯敬典,1.10.66,2.4
馬上旺,03/13/24,496,5 40-0,谷夜 C3 1650,好地,33,T,128,1132,艾,廖,9,10 9 10,1,頸,1.41.21,▲,獵狐者威,俏郎中,1.41.21,6.5
天足貓,03/13/24,495,3 80-60,谷夜 C3 1200,好地,60,T,114,1105,明,巫,4,- 2 2,1,短頭,1.09.98,▲,常常有餘,無限美麗,1.09.98,17
開心馬,03/13/24,494,5 40-0,谷夜 C3 1000,好地,39,PHT,125,1099,弘,文,3,- 1 1,1,1,0.57.42,▲,鑽石寶寶,中華威威,0.57.42,5.9
手到再來,03/10/24,493,3 80-60,田日 C 1600,好黏,64,,119,1160,鍾,伍,8,1 2 1,1,3/4,1.36.59,▲,明亮天下,時時稱心,1.36.59,9.2
越駿歡欣,03/10/24,492,2 105-80,田日 C 1800,好黏,100,HT,133,1137,度,羅,2,5 5 5,1,短頭,1.48.94,▲,龍船狀元,錶之五知,1.48.94,7.7
水晶酒杯,03/10/24,491,3 80-60,田日 C 1000,好地,66,BT,122,1227,禮,呂,14,- 3 2,1,頸,0.56.70,▲,占士德,星際快車,0.56.70,6.5
加州星球,03/10/24,490,G1,田日 C 1400,好地,126,SW-T,126,1210,艾,東,3,1 1 1,1,1,1.22.18,▲,錶之銀河,紅運帝王,1.22.18,11
手機錶霸,03/10/24,489,4 60-40,田日 C 1400,好地,55,HX,131,1197,布,呂,4,6 5 5,1,1 1/2,1.22.27,▲,遨遊武士,金匯昇昇,1.22.27,2
福星,03/10/24,488,4 60-40,田日 C 1200,好地,58,,133,1040,潘,賀,4,- 11 9,1,1 1/2,1.09.98,▲,健康快車,大才,1.09.98,2.1
友瑩仁,03/10/24,487,4 60-40,田日 C 1400,好地,52,N,127,1074,禮,伍,1,5 4 3,1,1 1/2,1.22.30,▲,逐夢年代,大勢至富,1.22.30,2.3
實力派,03/10/24,486,3 80-60,田日 C 1200,好地,63,SW,121,1046,度,賀,2,- 7 6,1,短頭,1.10.04,▲,光年八十,爵登,1.10.04,6.1
酷霸王,03/10/24,485,4 60-40,田日 C 1000,好地,53,T,128,1182,年,姚,7,- 7 6,1,鼻,0.57.83,▲,英雄戰歌,勝利之皇,0.57.83,5
美麗多盈,03/10/24,484,5 40-0,田日 C 1800,好地,25,BHT,120,1093,艾,東,8,6 5 4,1,2 1/4,1.49.10,▲,豐盛多彩,美滿星雲,1.49.10,6.3
健康心靈,03/06/24,483,4 60-40,谷夜 BC 1200,好地,47,SWT,122,1073,董,沈,2,- 8 7,1,2,1.10.77,▲,幸運星球,開心高球,1.10.77,6.3
武林至尊,03/06/24,482,4 60-40,谷夜 BC 1650,好地,45,BT,120,1078,潘,希,6,5 5 7,1,頸,1.41.87,▲,蟲草之凰,獎星,1.41.87,4.1
寰宇豐采,03/06/24,481,3 80-60,谷夜 BC 1200,好地,74,BT,133,1156,布,黎,7,- 1 2,1,1 1/4,1.09.89,▲,鈦易搵,金發盛世,1.09.89,7.7
太陽拍檔,03/06/24,480,4 60-40,谷夜 BC 1200,好地,60,T,135,1223,布,姚,6,- 8 7,1,2,1.10.48,▲,南區旺,宏才,1.10.48,5.1
赤兔猴王,03/06/24,479,3 80-60,谷夜 BC 1650,好地,65,T,122,1095,紹,東,4,6 6 4,1,頸,1.41.13,▲,又龍串鳳,威武覺醒,1.41.13,2.9
顏色大皇,03/06/24,478,3 80-60,谷夜 BC 1200,好地,66,T,117,1037,鍾,東,7,- 2 2,1,1/2,1.10.12,▲,凌厲,人和家興,1.10.12,3.6
華卓晴,03/06/24,477,4 60-40,谷夜 BC 1800,好地,55,P-HT,131,1086,度,蔡,7,2 2 1,1,3/4,1.51.02,▲,八駿笑昇,飛馬將軍,1.51.02,6.1
魔法速遞,03/06/24,476,5 40-0,谷夜 BC 1650,好地,36,B1,131,1062,湯,黎,3,5 4 3,1,1 1/2,1.40.91,▲,馬上旺,贏盡天下,1.40.91,41
上校,03/06/24,475,5 40-0,谷夜 BC 1200,好地,37,V,133,1190,聲,姚,3,- 1 1,1,短頭,1.10.68,▲,競駿天下,怪獸豪俠,1.10.68,3.9
馬林,03/03/24,474,3 80-60,田日 B 1400,好地,77,H,135,1321,布,韋,4,8 6 4,1,短頭,1.22.19,▲,鐵金剛,大浪圖田,1.22.19,3.6
大至尊,03/03/24,473,3 80-60,田日 B 2000,好地,72,,129,1092,潘,葉,1,8 9 6,1,3 1/4,2.02.37,▲,精算謀略,發財秘笈,2.02.37,9.1
緊張大師,03/03/24,472,2 105-80,田日 B 1000,好地,91,H2,121,1246,禮,希,12,- 1 1,1,2,0.56.66,▲,賢者無敵,當家精神,0.56.66,9.7
驕陽明駒,03/03/24,471,公,田日 B 1800,好地,102,,126,1121,布,蔡,2,6 7 5,1,短頭,1.47.73,▲,禪勝輝煌,安騁,1.47.73,1.6
仁心星,03/03/24,470,4 60-40,田日 B 1200,好地,54,T,129,1188,恩,柏,13,- 2 2,1,頭,1.10.17,▲,讓愛高飛,德心知遇,1.10.17,4.1
多利彩駒,03/03/24,469,3 80-60,田日 B 1200,好地,62,X1T1,117,1092,班,廖,1,- 4 4,1,1 1/2,1.09.49,▲,旋風飛影,縱橫萬里,1.09.49,42
十二神將,03/03/24,468,4 60-40,田日 B 1600,好地,47,T,122,1100,潘,賢,13,8 9 8,1,1 1/4,1.34.81,▲,今朝更好,佳福駒,1.34.81,5
一先生,03/03/24,467,2 100-80,泥日  1650,好泥,91,T,127,1131,班,姚,1,4 3 3,1,頭,1.39.63,▲,電訊巴打,敏捷神駒,1.39.63,9.5
東方飛影,03/03/24,466,4 60-40,田日 B 1200,好地,59,BT,134,1242,潘,希,4,- 2 2,1,頭,1.09.74,▲,譽友翔駒,龍城強將,1.09.74,4.8
日就月將,03/03/24,465,5 40-0,泥日  1650,好泥,35,BX,130,1047,布,賀,9,10 9 9,1,1 3/4,1.40.11,▲,美滿星雲,飛騰騅,1.40.11,5.8
無限美麗,02/28/24,464,4 60-40,谷夜 A 1200,好地,60,,135,1137,潘,蔡,7,- 4 4,1,2 1/4,1.10.89,▲,多利神駒,花好月盈,1.10.89,1.7
鈁糖武士,02/28/24,463,3 80-60,谷夜 A 1200,好地,70,T,121,1122,熙,柏,10,- 4 4,1,1/2,1.10.67,▲,旭日昇,有財有勢,1.10.67,8.9
駿行星,02/28/24,462,3 80-60,谷夜 A 1650,好地,62,T,120,1118,田,柏,2,6 6 5,1,頭,1.41.01,▲,亞機拉,獨角獸,1.41.01,11
時尚風趣,02/28/24,461,4 60-40,谷夜 A 1200,好地,58,,132,1125,周,容,7,- 1 1,1,3/4,1.11.40,▲,戰鬥英雄,金鼓齊昇,1.11.40,2.6
精算暴雪,02/28/24,460,3 80-60,谷夜 A 1200,好地,69,P1,126,1094,潘,蔡,3,- 4 3,1,2 1/2,1.10.36,▲,電源之駒,撼天鐵翼,1.10.36,1.7
建測?英,02/28/24,459,4 60-40,谷夜 A 1650,好地,59,SWT,132,1158,周,希,2,3 3 4,1,頸,1.41.97,▲,紅海勁,美麗歡聲,1.41.97,11
精益大師,02/28/24,458,4 60-40,谷夜 A 1000,好地,41,BT,119,1074,班,葉,2,- 6 6,1,1 3/4,0.57.82,▲,快如龍,顏色王子,0.57.82,7
智勝攻略,02/28/24,457,5 40-0,谷夜 A 1200,好地,35,B,132,1059,聲,廖,1,- 6 6,1,頸,1.11.40,▲,精明勇駿,星際精英,1.11.40,5.9
大登殿,02/28/24,456,5 40-0,谷夜 A 1800,好地,38,V,134,976,潘,賀,4,7 6 1,1,2 1/4,1.51.27,▲,赤子雄心,豐盛多彩,1.51.27,4.9
競駿輝煌,02/25/24,455,3 80-60,田日 A 1400,好地,75,,132,1117,麥,蔡,8,4 4 4,1,1,1.22.41,▲,堅又威,縱橫天下,1.22.41,5.1
華麗再勝,02/25/24,454,3 80-60,田日 A 1200,好地,73,T,131,1145,潘,沈,3,- 4 2,1,3/4,1.09.57,▲,特別美麗,球星,1.09.57,1.6
陽明天空,02/25/24,453,3 80-60,田日 A 1600,好地,69,B,123,1146,周,呂,2,4 3 4,1,短頭,1.34.71,▲,話你知,銀騰,1.34.71,19
浪漫勇士,02/25/24,452,G1,田日 A 2000,好地,132,T,126,1173,麥,沈,11,3 4 4,1,頸,2.00.31,▲,遨遊氣泡,觔斗雲,2.00.31,1.6
忠誠寶寶,02/25/24,451,4 60-40,田日 A 1400,好地,48,N,124,1186,梁,羅,13,1 1 1,1,2 3/4,1.21.78,▲,友瑩仁,春風萬里,1.21.78,5.6
龍之輝,02/25/24,450,4 60-40,田日 A 1200,好地,52,,129,1244,森,呂,10,- 2 2,1,2,1.09.59,▲,增強,新力好,1.09.59,4.5
快狠準,02/25/24,449,4 60-40,田日 A 1200,好地,49,B,125,1184,禮,賀,8,- 2 2,1,1 1/4,1.09.91,▲,實力哥,包裝希望,1.09.91,2.4
小神仙,02/25/24,448,5 40-0,田日 A 1600,好地,40,B-V1,135,1133,麥,姚,10,7 8 6,1,1/2,1.36.04,▲,摘星光輝,珍珠哥,1.36.04,6.8
新力高升,02/25/24,447,2 105-80,田日 A 1600,好地,97,T,132,1108,禮,賢,4,5 5 6,1,1/2,1.35.21,▲,魅力知遇,增有,1.35.21,8
嘉寶神駒,02/25/24,446,4 60-35,田日 A 2000,好地,56,BT,131,1084,潘,黎,1,6 6 8,1,1/2,2.02.79,▲,得勝多,活力多多,2.02.79,5.9
嘉應精神,02/21/24,445,3 85-60,谷夜 C6 1000,好地,71,BT,120,1171,熙,沈,5,- 1 1,1,2 1/4,0.56.95,▲,英雄豪邁,浪茄仔,0.56.95,30
一代天嬌,02/21/24,444,3 85-60,谷夜 C6 1200,好地,78,B,128,1130,度,伍,1,- 6 5,1,1 1/2,1.09.44,▲,合夥雄心,紫雲冰,1.09.44,6.6
又龍串鳳,02/21/24,443,3 85-60,谷夜 C6 1650,好地,73,BHT,124,1062,艾,東,3,6 6 6,1,鼻,1.39.39,▲,開心勇駒,赤兔猴王,1.39.39,12
加非凡,02/21/24,442,4 60-40,谷夜 C6 1650,好地,52,T,132,1074,田,柏,1,4 3 3,1,1 3/4,1.40.05,▲,鐵三角,耀寶駒,1.40.05,4.6
八駿笑昇,02/21/24,441,4 60-40,谷夜 C6 1800,好地,51,SWT,130,1100,班,東,1,4 5 5,1,短頭,1.49.82,▲,龍船快,家樂飛駒,1.49.82,4
好友心得,02/21/24,440,1 110-85,谷夜 C6 1200,好地,85,T,115,1171,田,希,7,- 3 4,1,鼻,1.09.44,▲,魅力寶駒,美麗奔馳,1.09.44,4
天足貓,02/21/24,439,4 60-40,谷夜 C6 1200,好地,55,T,128,1093,明,巫,6,- 1 1,1,1/2,1.10.00,▲,晉神,千杯敬典,1.10.00,5.7
一先生,02/21/24,438,1 110-85,谷夜 C6 1650,好地,85,T,119,1120,班,姚,7,2 2 2,1,1 1/4,1.40.13,▲,越駿歡欣,雪勇神駒,1.40.13,8.4
金運來,02/21/24,437,4 60-40,谷夜 C6 1200,好地,48,XT,124,1090,森,文,11,- 1 1,1,1 3/4,1.09.80,▲,欣樂人生,俏郎中,1.09.80,10
魅影獵飛,02/18/24,436,3 80-60,泥日  1650,好泥,75,B,131,1164,年,姚,9,7 6 7,1,3/4,1.38.67,▲,大紅袍,黃腳?,1.38.67,5.2
包裝旋風,02/18/24,435,3 85-60,田日 C 1800,好地,74,BT,124,1005,班,柏,1,4 4 3,1,2,1.48.22,▲,極速奇兵,桃花雲,1.48.22,16
增有,02/18/24,434,2 95-75,田日 C 1400,好地,90,BHX,130,1070,艾,賀,3,6 6 4,1,3/4,1.22.07,▲,巴閉哥,飛鷹翱翔,1.22.07,8.2
凱旋時光,02/18/24,433,3 80-60,泥日  1200,好泥,65,NT,125,1141,紹,羅,10,- 3 3,1,1 1/2,1.08.86,▲,好拍檔,泉龍駒,1.08.86,14
快錢,02/18/24,432,4 60-40,泥日  1200,好泥,60,C,135,1181,艾,蔡,7,- 5 6,1,1/2,1.08.83,▲,火神神樂,城中勇士,1.08.83,7.5
縱橫大進,02/18/24,431,4 60-40,泥日  1650,好泥,47,PHXT,122,1106,田,黎,4,1 2 1,1,3/4,1.39.03,▲,皇者烽火,滿冠熊,1.39.03,4.1
占士德,02/18/24,430,4 60-40,田日 C 1200,好地,60,,133,1119,周,容,2,- 4 4,1,3/4,1.10.04,▲,讓愛高飛,信心星,1.10.04,2.9
銳一,02/18/24,429,4 60-40,田日 C 1400,好地,57,SWT,130,1109,周,容,8,9 8 8,1,鼻,1.22.41,▲,色種笑,金勝名駒,1.22.41,21
飲杯,02/18/24,428,4 60-40,田日 C 1200,好地,52,T1,127,1218,潘,希,10,- 4 4,1,1/2,1.09.58,▲,好精神,志勝時機,1.09.58,3.1
活力多多,02/18/24,427,5 40-0,田日 C 1800,好地,39,CT,135,1254,田,伍,10,11 11 8,1,1 1/4,1.49.74,▲,鑽石福將,綠登,1.49.74,6.4
大千氣象,02/15/24,426,3 80-60,谷夜 C3 1800,好地,64,T,119,1166,度,柏,4,5 6 3,1,1 1/2,1.50.78,▲,都靈福星,港林福將,1.50.78,4.7
金發盛世,02/15/24,425,3 80-60,谷夜 C3 1200,好地,65,B,124,1091,森,呂,7,- 3 2,1,1 3/4,1.10.27,▲,常常有餘,凌厲,1.10.27,18
迎樂,02/15/24,424,4 60-40,谷夜 C3 1200,好地,57,SW-B1T,134,1152,森,呂,12,- 6 2,1,短頭,1.10.81,▲,萬事靚,風中勁松,1.10.81,20
天火同人,02/15/24,423,4 60-40,谷夜 C3 1000,好地,59,NT,125,1107,弘,韋,4,- 1 1,1,2 3/4,0.57.27,▲,中環精英,紅海風帆,0.57.27,4.3
有財有勢,02/15/24,422,3 80-60,谷夜 C3 1200,好地,67,B,127,1075,潘,蔡,11,- 9 9,1,頭,1.10.51,▲,巴薩諾瓦,顏色大皇,1.10.51,5.2
宏才,02/15/24,421,4 60-40,谷夜 C3 1200,好地,42,T,117,1076,田,賢,4,- 4 4,1,1/2,1.10.87,▲,郎善好施,九秒九,1.10.87,4.5
蟲草之凰,02/15/24,420,4 60-40,谷夜 C3 1650,好地,42,,113,1108,鍾,葉,7,1 1 1,1,2 1/2,1.41.08,▲,勇晉當銳,富喜來,1.41.08,5.8
勝益善,02/15/24,419,4 60-40,谷夜 C3 1650,好地,57,,133,1048,艾,沈,8,11 10 9,1,頸,1.41.07,▲,赤馬雄風,美麗歡聲,1.41.07,5.7
上浦精選,02/15/24,418,5 40-0,谷夜 C3 1200,好地,29,SW,124,1068,董,呂,8,- 10 10,1,頸,1.10.98,▲,怪獸豪俠,智勝攻略,1.10.98,22
跑得好快,02/12/24,417,3 80-60,田日 A 1400,好地,63,H-T,121,1119,年,黎,9,10 10 10,1,1/2,1.22.11,▲,巴閉仔,馬林,1.22.11,30
嫡愛心,02/12/24,416,2 100-80,田日 A 1200,好地,97,,132,1196,艾,蔡,6,- 9 8,1,1,1.08.97,▲,錶之銀河,魅力寶駒,1.08.97,18
加州偟者,02/12/24,415,3 85-60,田日 A 1600,好地,71,T,121,1074,艾,東,10,13 13 12,1,1 1/4,1.34.59,▲,魅力知遇,發財大師,1.34.59,6.6
紅運帝王,02/12/24,414,1 85↑,田日 A 1400,好地,102,,125,1118,潘,蔡,2,3 4 3,1,頸,1.21.42,▲,綠族無限,韋小寶,1.21.42,4.2
嘉應高昇,02/12/24,413,3 80-60,田日 A 1200,好地,69,,129,1104,潘,希,2,- 5 4,1,頸,1.08.95,▲,愛馬善,光年八十,1.08.95,1.3
遨遊武士,02/12/24,412,4 60-40,田日 A 1400,好地,52,,128,1229,梁,羅,7,1 1 1,1,頸,1.22.85,▲,聚風雲,風火恆雲,1.22.85,8.3
大數據,02/12/24,411,4 60-40,田日 A 1600,好地,56,B,133,1155,田,姚,12,2 2 2,1,1,1.35.44,▲,十二神將,武林至尊,1.35.44,5.7
譽友翔駒,02/12/24,410,4 60-40,田日 A 1200,好地,52,,128,1203,聲,廖,4,- 4 3,1,1 1/4,1.09.71,▲,德心知遇,福星,1.09.71,3.5
拍馬難追,02/12/24,409,4 60-40,田日 A 1200,好地,59,B,135,1131,森,賢,3,- 1 1,1,1,1.09.89,▲,手機錶霸,椒椒醒,1.09.89,21
荃程路通,02/12/24,408,5 40-0,田日 A 1400,好地,25,HT,120,1053,紹,文,4,4 3 3,1,頸,1.22.51,▲,綠族威,美麗多盈,1.22.51,8
中華威威,02/12/24,407,5 40-0,田日 A 1200,好地,32,B,122,1243,鍾,徐,11,- 1 1,1,1,1.10.06,▲,超勁日子,世界籐王,1.10.06,21
鈁糖武士,02/07/24,406,3 80-60,谷夜 BC 1200,好地,64,T,116,1109,熙,柏,8,- 8 9,1,3/4,1.10.29,▲,撼天鐵翼,爭金奪冠,1.10.29,10
錶壇精英,02/07/24,405,3 80-60,谷夜 BC 1200,好地,69,,129,1116,班,姚,2,- 3 2,1,鼻,1.10.51,▲,添開心,知道長勝,1.10.51,2
十八掌,02/07/24,404,3 85-60,谷夜 BC 1650,好地,62,BT,116,1218,班,沈,6,2 2 3,1,1 3/4,1.40.85,▲,飛輪步,美麗滿滿,1.40.85,7.9
