馬匹,日期,場,班次,路程,場地,分,配備,磅,排位重,騎,練,檔,走位,名,距離,時間,冠,亚,季,頭馬,賠
堅有料,01/30/22,378,5 40-0,田日 A 1400,好地,35,T,124,1290,熙,柏,4,2 2 2,3,2 3/4,1.23.19,競駿翩翩,天意,▲,1.22.74,13
敬惑,01/30/22,377,4 60-40,田日 A 1400,好地,47,,121,1158,拉,蔡,1,5 6 5,3,1,1.22.17,遨遊之星,愛馬劍,▲,1.22.01,7.9
龍騰飛翔,01/30/22,376,4 60-40,泥日  1200,好泥,59,,132,1236,梁,葉,12,- 11 9,3,3 1/4,1.09.59,齊心同行,元朗之星,▲,1.09.07,2.2
勝得出色,01/30/22,375,4 60-40,田日 A 1200,好地,52,,122,1125,拉,蔡,10,- 8 7,3,頸,1.09.52,團結必勝,遨遊氣泡,▲,1.09.47,1.7
正本歡心,01/26/22,374,3 80-60,谷夜 C6 1200,好快,75,,130,1173,梁,容,1,- 1 1,3,2 3/4,1.09.81,駿馬風采,星耀王者,▲,1.09.39,12
聰明導彈,01/26/22,373,3 80-60,谷夜 C6 1650,好快,71,T,128,1101,班,柏,10,9 9 9,3,1 3/4,1.40.43,凌駕,馬爾代夫,▲,1.40.15,12
靚蝦女,01/26/22,372,4 60-40,谷夜 C6 1000,好快,49,HNT,119,1184,周,韋,6,- 4 3,3,短頭,0.56.88,電路七號,風流人物,▲,0.56.87,13
前風,01/26/22,371,4 60-40,谷夜 C6 1200,好快,59,,132,1052,澤,徐,1,- 5 5,3,2,1.10.21,?路盈喜,有鴻利,▲,1.09.91,5.4
寶賢得得,01/26/22,370,4 60-40,谷夜 C6 1650,好快,60,T,133,1122,恩,柏,10,10 10 10,3,3/4,1.39.56,好運寶寶,海島材子,▲,1.39.43,7
芙蓉莊,01/26/22,369,4 60-40,谷夜 C6 1650,好快,57,B,133,1030,田,姚,7,3 4 4,3,1 1/4,1.40.33,機緣巧俠,金獅大將,▲,1.40.14,9.6
精算赤焰,01/26/22,368,5 40-0,谷夜 C6 1200,好快,26,T,118,1115,波,蔡,6,- 9 9,3,2 1/2,1.10.05,友誼至佳,電子寶貝,▲,1.09.63,17
華麗傳承,01/26/22,367,5 40-0,谷夜 C6 1650,好快,26,,118,1170,明,葉,5,9 9 9,3,4 3/4,1.40.52,又享耆成,愛逍遙,▲,1.39.75,21
萬眾力得,01/26/22,366,3 80-60,谷夜 C6 1000,好快,63,V,119,1156,梁,羅,3,- 3 4,3,3,0.56.32,勝不驕,飛凡,▲,0.55.85,17
?路之星,01/23/22,365,3 80-60,田日 A 1400,好地,80,T,133,1070,拉,東,1,4 4 2,3,1 1/2,1.22.61,少爺仔,四季喜,▲,1.22.36,6.9
多多勇駒,01/23/22,364,3 80-60,田日 A 2000,好地,70,B,124,1066,年,苗,7,11 12 10,3,2,2.01.93,西利哥,快益善,▲,2.01.60,13
對衡之星,01/23/22,363,4 60-40,田日 A 1200,好地,44,B-X1,117,1166,森,韋,11,- 9 8,3,短頭,1.09.72,翩翩君子,風繼續吹,▲,1.09.70,32
將王,01/23/22,362,G1,田日 A 1600,好地,115,B,126,1156,恩,韋,3,4 4 3,3,1 1/2,1.35.08,夏威夷,金鎗六十,▲,1.34.82,25
紅麗舍,01/23/22,361,4 60-40,田日 A 1800,好地,47,BT,122,1164,拉,文,2,4 3 3,3,1/2,1.48.60,得勝多,正本開心,▲,1.48.51,4.7
心之行,01/23/22,360,3 80-60,田日 A 1200,好地,72,SW-H-,125,1094,澤,呂,8,- 4 3,3,1/2,1.09.73,以戰得勝,戰熊三千,▲,1.09.62,4.7
前進,01/23/22,359,4 60-40,田日 A 1400,好地,56,B,127,1134,明,賀,5,7 7 6,3,3 1/2,1.23.51,美麗在線,銀亮威龍,▲,1.22.97,19
旺蝦王,01/23/22,358,G1,田日 A 1200,好地,120,,126,1250,潘,蔡,4,- 4 6,3,3/4,1.08.91,當家猴王,顯心星,▲,1.08.78,7.7
順勢贏,01/23/22,357,2 100-80,田日 A 1400,好地,83,N,121,1093,馬,沈,5,4 3 1,3,2 1/2,1.21.93,中華盛景,駟跑得,▲,1.21.52,33
得力寶駒,01/23/22,356,4 60-40,田日 A 1000,好地,57,,130,1125,度,呂,10,- 10 7,3,1 3/4,0.57.46,龍東傳承,萬里飛至,▲,0.57.18,5.2
威之星,01/19/22,355,3 80-60,谷夜 C3 1200,好地,63,,116,1077,度,賀,3,- 4 3,3,3/4,1.09.48,年年旺,伊臣,▲,1.09.35,12
確妙星,01/19/22,354,3 80-60,谷夜 C3 1650,好地,80,PXT,133,1148,潘,容,6,5 4 3,3,2,1.39.80,幸福至上,百勝名駒,▲,1.39.49,7
志勝時機,01/19/22,353,3 80-60,谷夜 C3 1200,好地,61,,116,1079,拉,蔡,6,- 8 8,3,2 1/4,1.09.56,知道必勝,維港奔流,▲,1.09.21,3.4
電訊巴打,01/19/22,352,2 100-80,谷夜 C3 1650,好地,95,,130,1100,明,徐,8,1 1 1,3,2 1/2,1.38.74,美麗同享,喜駿駒,▲,1.38.36,29
同盟力量,01/19/22,351,4 60-40,谷夜 C3 1200,好地,44,,118,1245,年,姚,11,- 1 1,3,3/4,1.09.74,新威力,幸運旅程,▲,1.09.61,16
忠誠駒,01/19/22,350,4 60-40,谷夜 C3 1650,好地,60,,133,1177,潘,羅,6,4 4 4,3,3,1.40.19,勁駒,日輝煌,▲,1.39.72,2.6
贏多多,01/19/22,349,4 60-40,谷夜 C3 1200,好地,55,B,129,1093,年,丁,2,- 4 3,3,1,1.10.10,冰雪奇遇,飛騰騅,▲,1.09.94,5
噴火龍,01/19/22,348,4 60-40,谷夜 C3 1650,好地,52,BT,125,1015,聲,苗,3,3 4 4,3,2 1/2,1.41.96,爆谷,鵲橋飛渡,▲,1.41.57,4.9
波哥哥,01/19/22,347,5 40-0,谷夜 C3 1800,好地,26,BT,119,1149,馬,苗,6,6 7 10,3,3/4,1.49.60,度身訂做,幸運飛彈,▲,1.49.48,23
天生一對,01/16/22,346,3 80-60,田日 C 1400,好地,65,N,119,1102,班,丁,6,5 6 6,3,3,1.21.86,浪漫勇士,幸運有您,▲,1.21.39,11
夢想成金,01/16/22,345,2 100-80,田日 C 1200,好地,98,SW-T,132,1195,澤,羅,2,- 5 5,3,1 1/2,1.08.58,加州星球,必長勝,▲,1.08.34,12
路路醒,01/16/22,344,3 80-60,田日 C 1600,好地,78,T,132,1075,澤,羅,12,11 9 9,3,2 1/2,1.34.89,醉眼光,旭日昇,▲,1.34.47,20
禪勝寶駒,01/16/22,343,3 85-60,泥日  1800,好泥,80,XT,129,1173,潘,呂,5,4 2 2,3,頸,1.46.95,浪漫組合,皇帝金,▲,1.46.89,3.9
鐘意寶,01/16/22,342,4 60-35,田日 C 1600,好地,53,BT,129,1337,聲,柏,10,11 11 9,3,1 1/4,1.35.41,蟲草老爺,連連行運,▲,1.35.21,18
久久為攻,01/16/22,341,4 60-40,田日 C 1400,好地,52,B1T1,126,1154,紹,希,5,5 2 2,3,1 1/2,1.22.68,??好,精彩有你,▲,1.22.46,47
合衷共濟,01/16/22,340,3 80-60,田日 C 1200,好地,66,T,121,1107,聲,賀,1,- 3 4,3,1,1.09.34,星運明爵,無敵勇士,▲,1.09.18,9.2
勝利多多,01/16/22,339,4 60-40,泥日  1650,好泥,48,,121,1021,馬,文,2,3 3 4,3,1 1/4,1.39.10,好好心得,日就月將,▲,1.38.92,5.9
有緣人,01/16/22,338,4 60-40,田日 C 1200,好地,52,PHT,126,1148,度,蔡,11,- 11 11,3,1 1/2,1.10.03,金發盛世,桃花盛,▲,1.09.78,5.2
日日夠,01/16/22,337,5 40-0,泥日  1650,好泥,36,BT,129,1152,班,文,7,5 5 3,3,4 3/4,1.39.64,雷霆戰駒,跑得寶寶,▲,1.38.87,9.7
馬爾代夫,01/12/22,336,3 80-60,谷夜 BC 1650,好地,75,X,129,1134,聲,賀,2,5 5 6,3,1 1/2,1.41.33,超好日子,冠寶駒,▲,1.41.09,8.4
金爵士,01/12/22,335,3 80-60,谷夜 BC 1000,好地,66,T1,119,1080,梁,柏,7,- 8 7,3,頸,0.56.91,飛凡,勝不驕,▲,0.56.84,26
寶貝兒,01/12/22,334,4 60-40,谷夜 BC 1200,好地,49,XT,123,1028,年,賢,9,- 12 12,3,3/4,1.10.29,有主意,辣得驕,▲,1.10.16,50
富祿,01/12/22,333,3 80-60,谷夜 BC 1200,好地,75,BX,132,1117,班,韋,4,- 8 8,3,頸,1.10.04,簹多福,勇創派對,▲,1.09.98,12
焱焱元帥,01/12/22,332,4 60-40,谷夜 BC 1650,好地,56,T,131,1150,波,蔡,1,5 6 8,3,1,1.41.24,綠續爆發,開懷大少,▲,1.41.09,7.1
順意寶,01/12/22,331,4 60-40,谷夜 BC 1200,好地,56,BT,131,1181,潘,韋,4,- 3 5,3,3/4,1.10.54,騰龍駒,歡樂好友,▲,1.10.42,2.9
嘉應精神,01/12/22,330,4 60-40,谷夜 BC 1000,好地,58,T1B,131,1155,田,希,4,- 5 5,3,1/2,0.57.35,精選威,越駿知己,▲,0.57.26,13
坪山新星,01/12/22,329,5 40-0,谷夜 BC 1200,好地,27,B,120,1012,紹,鄭,9,- 10 9,3,1,1.10.61,王者奇兵,雪茄之友,▲,1.10.46,15
紅褲之王,01/12/22,328,4 60-35,谷夜 BC 2200,好地,52,,125,1081,潘,希,1,3 4 3,3,2 1/4,2.18.18,赤火驍龍,兄弟友盈,▲,2.17.83,2.1
金莊令,01/09/22,327,3 80-60,田日 C 1400,好地,75,,129,1057,田,姚,7,2 2 2,3,1 3/4,1.22.18,美麗多多,拍馬難追,▲,1.21.90,8.9
潮州大兄,01/09/22,326,4 60-40,田日 C 1400,好地,44,B,118,1037,紹,容,5,2 3 3,3,1 3/4,1.22.33,天天得樂,好拍檔,▲,1.22.06,15
極速奔馳,01/09/22,325,4 60-40,田日 C 1400,好地,56,HT,129,1159,田,姚,6,12 9 8,3,3 1/4,1.22.36,健康快駒,健康第一,▲,1.21.83,7.3
包裝智威,01/09/22,324,2 100-80,田日 C 1600,好地,81,HT,118,1054,澤,呂,9,9 9 9,3,2,1.35.95,北極光,樂滿貫,▲,1.35.63,4.4
郎仟帥,01/09/22,323,4 60-40,田日 C 1200,好地,52,,125,1150,梁,葉,1,- 3 4,3,1 1/2,1.09.88,月球,醒旺財,▲,1.09.64,3.7
開心好友,01/09/22,322,4 60-40,田日 C 1000,好地,53,T-B2,123,1158,熙,姚,2,- 9 3,3,2 1/4,0.56.95,狀元及第,東方飛影,▲,0.56.59,37
神舟時代,01/09/22,321,5 40-0,田日 C 1400,好地,37,T,130,1167,田,丁,1,3 1 1,3,1,1.23.29,堅有料,傲龍駒,▲,1.23.13,10
穿甲鷹,01/09/22,320,3 80-60,田日 C 1200,好地,64,T,119,1136,拉,徐,3,- 5 5,3,1/2,1.09.44,團結精神,勇闖,▲,1.09.36,2.3
日日型,01/09/22,319,3 80-60,田日 C 1000,好地,63,BH,117,1210,班,羅,10,- 7 3,3,1 3/4,0.56.60,精彩勇士,魅影揚飛,▲,0.56.34,5.1
鑲藍旗,01/09/22,318,5 40-0,田日 C 1200,好地,20,B-V1T,113,1126,明,文,4,- 5 5,3,1,1.09.89,極爽,金剛石,▲,1.09.71,23
皇寶,01/05/22,317,3 80-60,谷夜 A 1800,好地,73,,126,1232,恩,羅,7,4 4 4,3,1 1/2,1.49.47,狂舞派,天池怪俠,▲,1.49.23,5.8
神駿馬車,01/05/22,316,3 80-60,谷夜 A 1200,好地,67,BT,120,1074,田,姚,11,- 12 12,3,1 1/4,1.10.06,維港奔流,飛凡,▲,1.09.86,9
駟跑得,01/05/22,315,2 100-80,谷夜 A 1200,好地,80,B1,116,1161,田,呂,3,- 6 5,3,1 3/4,1.09.54,精靈勇士,鴻運飛鷹,▲,1.09.27,7.1
童話,01/05/22,314,3 80-60,谷夜 A 1200,好地,61,,111,1135,黃,徐,3,- 8 7,3,頸,1.10.42,星耀王者,高耀智星,▲,1.10.35,55
盈嘉輝,01/05/22,313,4 60-40,谷夜 A 1650,好地,51,B-T-,124,1084,綸,徐,3,8 7 5,3,2,1.41.01,芙蓉莊,爆谷,▲,1.40.70,32
玖寶,01/05/22,312,G3,谷夜 A 1800,好地,100,BX,113,1149,綸,韋,9,3 3 2,3,2 1/4,1.48.60,超級軍團,歡欣福星,▲,1.48.25,10
合約精神,01/05/22,311,4 60-40,谷夜 A 1200,好地,60,T,133,1195,紹,羅,3,- 6 6,3,1/2,1.10.39,旋風飛影,新威力,▲,1.10.29,3.4
勇眼光,01/05/22,310,4 60-40,谷夜 A 1200,好地,53,B,126,1274,田,希,6,- 6 7,3,3 1/2,1.10.71,駿馬風采,飛騰騅,▲,1.10.16,2.8
龍戰士,01/05/22,309,4 60-40,谷夜 A 1650,好地,47,BT,120,1130,波,蘇,3,6 6 5,3,頸,1.40.38,蝦餃燒賣,海島材子,▲,1.40.32,17
閃得快,01/01/22,308,3 80-60,田日 B 1400,好地,69,BX,122,1206,恩,韋,5,3 4 3,3,1,1.21.98,少爺仔,金像非凡,▲,1.21.81,8.1
佳運財,01/01/22,307,2 100-80,田日 B 1400,好地,96,T1,133,1199,恩,希,3,9 10 9,3,2 1/4,1.21.92,包裝長勝,美麗同享,▲,1.21.56,5.2
?路之星,01/01/22,306,3 80-60,田日 B 1200,好地,80,T,133,1075,拉,東,7,- 9 8,3,2 1/4,1.10.23,幸運有您,勇闖,▲,1.09.87,9.7
聚才,01/01/22,305,G3,田日 B 1000,好地,108,,131,1231,度,希,7,- 8 8,3,3/4,0.56.15,八仟師,好眼光,▲,0.56.04,7.1
興高采烈,01/01/22,304,4 60-40,田日 B 1600,好地,49,SW,123,1015,恩,蘇,8,11 11 9,3,1,1.35.51,觔斗雲,連連行運,▲,1.35.33,15
鑽石福星,01/01/22,303,4 60-40,田日 B 1800,好地,50,B,123,1180,田,丁,10,6 6 6,3,1 1/2,1.48.83,得勝多,紅麗舍,▲,1.48.60,11
同舟共濟,01/01/22,302,3 80-60,田日 B 1600,好地,75,T,128,1082,度,沈,4,10 10 10,3,2,1.35.00,跨渡口,都靈太陽,▲,1.34.67,3.9
勁搏,01/01/22,301,G3,田日 B 1400,好地,102,E,125,1105,拉,蔡,2,5 4 5,3,1,1.22.28,健康愉快,幸運快車,▲,1.22.10,2
喜悅精靈,01/01/22,300,4 60-40,田日 B 1200,好地,49,SW1,122,1176,聲,賀,6,- 6 6,3,3,1.10.35,伊臣,天行健,▲,1.09.88,8.3
美麗在線,01/01/22,299,4 60-40,田日 B 1200,好地,52,T1,125,1129,拉,羅,8,- 11 11,3,1 3/4,1.09.87,威力奔騰,風繼續吹,▲,1.09.60,10
幸運飛彈,01/01/22,298,5 40-0,田日 B 1800,好地,34,SW2,129,1129,聲,賀,5,11 11 9,3,1 3/4,1.49.45,劍聶風,會展達人,▲,1.49.16,22
文明之星,12/29/21,297,3 85-60,泥夜  1200,好泥,81,V,131,1147,田,丁,3,- 6 5,3,頸,1.08.23,張燈結綵,醒臣,▲,1.08.18,4.6
皇帝金,12/29/21,296,3 85-60,泥夜  1650,好泥,66,,118,1041,年,希,9,10 11 12,3,2 1/4,1.37.75,都靈紅星,天天精彩,▲,1.37.39,66
夢幻人生,12/29/21,295,4 60-40,泥夜  1200,好泥,56,B,131,1176,梁,文,1,- 4 1,3,3 1/2,1.08.90,大眾勝利,火鑽,▲,1.08.34,9.4
印水紙,12/29/21,294,4 60-40,泥夜  1650,好泥,46,B-T,120,1140,年,高,7,3 3 3,3,4,1.38.65,皆大開心,勝利多多,▲,1.38.02,25
雷霆戰駒,12/29/21,293,5 40-0,泥夜  1650,好泥,33,T,127,1131,田,柏,13,14 14 12,3,1 1/2,1.39.16,跑得寶寶,緣份,▲,1.38.93,7.8
皮具之星,12/29/21,292,4 60-40,泥夜  1800,好泥,43,BT,117,1299,田,容,8,6 6 5,3,2 1/2,1.48.92,華卓晴,赤火驍龍,▲,1.48.52,5.5
紅運大師,12/29/21,291,1 110-85,泥夜  1650,好泥,89,,118,1077,年,蔡,5,6 6 7,3,3,1.38.08,超能力,加州得迅,▲,1.37.62,11
全中,12/29/21,290,5 40-0,泥夜  1200,好泥,26,B,119,1118,紹,蘇,10,- 3 3,3,1 1/2,1.09.34,電子寶貝,日日夠,▲,1.09.10,5.5
將俠,12/27/21,289,3 80-60,田日 A 1400,好地,75,XT,132,1109,拉,東,2,3 4 5,3,3,1.22.91,美麗滿滿,天生一對,▲,1.22.44,2.3
魅影揚飛,12/27/21,288,3 80-60,田日 A 1000,好地,68,,118,1232,黃,姚,14,- 8 6,3,2,0.56.99,當家精神,蟲草成名,▲,0.56.67,20
恆駿寶駒,12/27/21,287,4 60-40,田日 A 1400,好地,57,B,131,1112,梁,賢,6,11 13 8,3,3 1/2,1.23.24,醉眼光,精彩有你,▲,1.22.70,13
實力派,12/27/21,286,3 80-60,田日 A 1400,好地,69,,123,1016,聲,賀,12,2 2 1,3,1 1/2,1.22.33,總理,牽旺加富,▲,1.22.07,68
喜愛善,12/27/21,285,4 60-40,田日 A 1400,好地,52,H-,125,1315,梁,丁,5,9 9 10,3,1 1/2,1.23.10,一舖縱橫,星際精英,▲,1.22.85,36
風流人物,12/27/21,284,4 60-40,田日 A 1000,好地,59,XT,133,1192,恩,希,4,- 5 4,3,1 3/4,0.57.40,喜旺駒,影疾,▲,0.57.13,4.6
金發盛世,12/27/21,283,4 60-40,田日 A 1200,好地,52,,125,1056,馬,呂,10,- 12 12,3,2 3/4,1.10.84,發財好市,有緣人,▲,1.10.40,71
快益善,12/27/21,282,2 100-75,田日 A 2000,好地,79,N,118,1093,梁,沈,9,9 9 5,3,2 3/4,2.03.17,多巴先生,安采,▲,2.02.72,11
堅有料,12/27/21,281,5 40-0,田日 A 1400,好地,30,T,116,1293,熙,柏,2,2 1 1,3,1 1/2,1.23.89,傲龍駒,樂天派,▲,1.23.65,11
勝出魅力,12/27/21,280,5 40-0,田日 A 1400,好地,17,NT,108,1198,黃,韋,8,10 11 12,3,1,1.23.55,勇敢動力,劍在九天,▲,1.23.39,37
年年旺,12/22/21,279,3 80-60,谷夜 C6 1200,好地,79,T,130,1217,周,高,9,- 9 10,3,1,1.09.54,鴻運飛鷹,勇趣,▲,1.09.37,14
遨遊戰士,12/22/21,278,2 100-80,谷夜 C6 1000,好地,99,,128,1145,黃,姚,7,- 2 2,3,1 3/4,0.56.67,南區寶,精靈勇士,▲,0.56.39,9.5
神駿馬車,12/22/21,277,3 80-60,谷夜 C6 1200,好地,67,BT,120,1084,澤,姚,5,- 7 6,3,2,1.09.65,戰熊三千,知道必勝,▲,1.09.33,6.6
無可限量,12/22/21,276,4 60-40,谷夜 C6 1200,好地,55,BT,129,1245,恩,希,4,- 1 1,3,2 1/4,1.10.05,幸運旅程,奇寶,▲,1.09.68,9.1
忠誠駒,12/22/21,275,4 60-40,谷夜 C6 1650,好地,60,,133,1180,恩,羅,9,1 1 1,3,1,1.40.17,焱焱元帥,專一,▲,1.40.02,6.6
皇寶,12/22/21,274,3 80-60,谷夜 C6 2200,好地,73,,130,1234,班,羅,3,1 1 1,3,2,2.15.58,高瞻遠矚,友港友笑,▲,2.15.27,7.9
有主意,12/22/21,273,4 60-40,谷夜 C6 1200,好地,56,HT,129,1083,班,羅,10,- 10 9,3,1 1/2,1.09.86,高耀智星,進優自在,▲,1.09.63,12
安田之寶,12/22/21,272,4 60-40,谷夜 C6 1000,好地,42,BT,117,1080,年,丁,5,- 7 6,3,3 1/4,0.57.17,過河勁卒,包裝得勝,▲,0.56.67,20
旺旺寶駒,12/22/21,271,5 40-0,谷夜 C6 1650,好地,38,,131,1088,梁,何,6,5 6 5,3,1 1/4,1.39.65,又享耆成,白鷺盛世,▲,1.39.45,13
香音,12/18/21,270,3 80-60,田日 C 1600,好地,69,T,122,1070,澤,羅,1,6 5 5,3,1 1/2,1.35.62,確認眼神,金莊令,▲,1.35.36,6.7
團結精神,12/18/21,269,3 80-60,田日 C 1200,好地,73,BT,121,1216,熙,賢,1,- 1 1,3,2,1.09.31,浪漫勇士,穿甲鷹,▲,1.09.00,22
英之星,12/18/21,268,2 100-80,田日 C 1400,好地,82,B,118,1170,班,姚,1,6 5 4,3,1,1.21.66,樂滿貫,電路三號,▲,1.21.49,36
連連行運,12/18/21,267,4 60-40,田日 C 1600,好地,46,B2,119,1122,拉,蔡,4,6 7 7,3,3/4,1.35.06,翡翠綠,得勝多,▲,1.34.93,5.8
張燈結綵,12/18/21,266,3 80-60,泥日  1200,好泥,71,PE,124,1084,波,蔡,12,- 9 8,3,1,1.08.89,激賞,駿皇星,▲,1.08.72,6.6
健康快駒,12/18/21,265,4 60-40,田日 C 1400,好地,52,,125,988,拉,蔡,8,6 5 3,3,1/2,1.22.18,天天得樂,皮具先鋒,▲,1.22.10,3.2
巴基勇士,12/18/21,263,5 40-0,田日 C 1600,好地,30,BT,123,1128,聲,賢,3,5 5 5,3,3 1/2,1.35.50,無限驚喜,會展達人,▲,1.34.96,33
金剛石,12/18/21,262,5 40-0,田日 C 1200,好地,22,P,115,1160,紹,鄭,5,- 5 3,3,1 1/2,1.10.58,月球,電訊飛彈,▲,1.10.35,4.2
喜悅精靈,12/18/21,261,4 60-40,田日 C 1200,好地,49,,121,1170,聲,賀,12,- 11 12,3,2,1.10.34,經典之光,醒旺財,▲,1.10.01,12
上校,12/15/21,260,3 80-60,谷夜 C3 1200,好地,61,,118,1165,波,姚,8,- 2 2,3,短頭,1.09.95,銘記知心,正本歡心,▲,1.09.92,12
幸福至上,12/15/21,259,3 80-60,谷夜 C3 1650,好地,71,XT,124,1016,梁,沈,10,10 9 8,3,3/4,1.40.27,追風驥足,快步速,▲,1.40.15,27
順意寶,12/15/21,258,4 60-40,谷夜 C3 1200,好地,57,T1B,133,1183,波,韋,9,- 4 6,3,2 1/4,1.10.56,辣得驕,歡樂好友,▲,1.10.21,20
紅褲之王,12/15/21,257,4 60-40,谷夜 C3 1800,好地,52,,127,1085,度,希,3,6 5 5,3,1 1/4,1.50.87,白鷺飛翔,勝利波幅,▲,1.50.67,3.6
前風,12/15/21,256,3 80-60,谷夜 C3 1000,好地,60,,115,1054,綸,徐,4,- 5 6,3,2 3/4,0.56.97,飛凡,勝不驕,▲,0.56.55,31
爆谷,12/15/21,255,4 60-40,谷夜 C3 1650,好地,43,HT,116,1001,拉,東,6,8 9 9,3,1 1/4,1.41.75,龍戰士,寶賢得得,▲,1.41.55,1.9
勝出魅力,12/15/21,254,5 40-0,谷夜 C3 2200,好地,17,NT,113,1202,波,韋,3,5 4 2,3,2,2.18.72,行樂之光,有力,▲,2.18.40,38
福滿寶,12/15/21,253,4 60-40,谷夜 C3 1200,好地,44,HX,118,1051,明,賀,3,- 5 7,3,1/2,1.10.06,有鴻利,晉神,▲,1.09.97,3.5
極速飛彈,12/12/21,252,3 80-60,田日 A 1400,好地,71,,125,1109,昆,姚,13,10 11 11,3,1 1/4,1.22.11,少爺仔,包裝長勝,▲,1.21.90,97
?路之星,12/12/21,251,3 80-60,田日 A 1200,好地,80,T,133,1069,紹,東,6,- 8 7,3,1 1/2,1.09.58,幸運有您,勇闖,▲,1.09.35,34
將王,12/12/21,250,G1,田日 A 2000,好地,110,B,126,1147,恩,韋,10,7 6 3,3,1,2.00.83,唯獨愛你,滂薄無比,▲,2.00.66,24
戰舞者,12/12/21,249,G1,田日 A 1600,好地,115,B-X,126,1197,連,堀,1,1 1 1,3,2,1.34.18,金鎗六十,幸福笑容,▲,1.33.86,14
寶成智勝,12/12/21,248,2 105-80,田日 A 1200,好地,84,SW,118,1172,班,姚,6,- 4 4,3,1,1.09.12,加州星球,勝得威風,▲,1.08.97,99
速遞奇兵,12/12/21,247,G1,田日 A 1200,好地,108,,126,1211,拉,蔡,5,- 3 2,3,1 1/2,1.08.88,顯心星,拉丁城市,▲,1.08.66,4.5
倚蓬萊,12/12/21,246,G1,田日 A 2400,好地,112,N,122,1020,蘇,迪,5,4 4 3,3,3 1/2,2.27.61,耀滿瓶,致勝一擊,▲,2.27.07,13
龍船狀元,12/12/21,245,3 80-55,田日 A 1800,好地,73,HT,126,1117,蘇,東,3,3 3 3,3,1,1.47.62,疾風明駒,超勁勇士,▲,1.47.45,4
龍來了,12/12/21,244,4 60-40,田日 A 1400,好地,49,BT,123,1255,恩,韋,4,8 8 8,3,3,1.22.91,跑得好,極速奔馳,▲,1.22.44,14
多巴先生,12/12/21,243,2 105-80,田日 A 1600,好地,82,T,113,1163,紹,柏,1,8 8 6,3,1,1.34.50,百步穿雲,喜譽寶,▲,1.34.32,14
玖寶,12/08/21,242,2 100-80,谷夜 BC 1800,好地,100,BX,133,1130,莫,韋,1,5 6 6,3,3/4,1.48.70,俏芳華,北極光,▲,1.48.58,10
天祿,12/08/21,241,3 80-60,谷夜 BC 1200,好地,75,BT,128,1124,莫,賢,3,- 8 8,3,頸,1.09.78,張燈結綵,英之星,▲,1.09.72,7.2
赤馬雄風,12/08/21,240,3 80-60,谷夜 BC 1650,好地,61,BT,116,1214,拉,希,2,4 5 3,3,3/4,1.39.99,聰明導彈,確妙星,▲,1.39.87,5.7
勇眼光,12/08/21,239,4 60-40,谷夜 BC 1200,好地,51,B,125,1284,潘,希,12,- 11 11,3,1/2,1.09.89,威力奔騰,量化歡騰,▲,1.09.80,5.4
博愛之光,12/08/21,238,4 60-40,谷夜 BC 1650,好地,55,,128,1030,莫,希,1,6 6 6,3,1 1/4,1.40.09,怪獸奇兵,專一,▲,1.39.88,3.9
電路七號,12/08/21,237,4 60-40,谷夜 BC 1000,好地,48,BHT,121,1101,潘,東,4,- 1 1,3,3/4,0.57.58,佳運發,富高八斗,▲,0.57.47,4.4
合金皇,12/08/21,236,5 40-0,谷夜 BC 1200,好地,36,SW,129,1109,年,丁,9,- 1 1,3,2 1/4,1.10.41,當家信心,坪山新星,▲,1.10.06,10
海島材子,12/08/21,235,4 60-40,谷夜 BC 1650,好地,49,B,123,1069,巴,姚,5,7 6 3,3,1 3/4,1.40.07,成才,二雋,▲,1.39.78,8.7
又享耆成,12/08/21,234,5 40-0,谷夜 BC 1650,好地,25,T,118,1041,綸,容,7,7 6 4,3,2 1/2,1.40.98,謎語,快利寶,▲,1.40.60,10
巴基之友,12/05/21,233,3 80-60,田日 C 1400,好地,61,T,114,1072,紹,賢,1,8 4 4,3,2 1/4,1.22.40,美麗同享,包裝智威,▲,1.22.06,23
錶之銳,12/05/21,232,3 80-60,泥日  1650,好泥,72,BHT,128,1192,馬,呂,4,8 9 3,3,1 1/2,1.38.07,源源動力,超速,▲,1.37.82,6.8
蟲草成名,12/05/21,231,3 80-60,田日 C 1000,好地,76,B,129,1125,豐,高,14,- 7 4,3,1/2,0.56.56,魅影揚飛,精彩勇士,▲,0.56.46,3.4
嘉應精英,12/05/21,230,2 105-80,泥日  1200,好泥,86,T,116,1177,梁,容,5,- 1 2,3,3 1/4,1.07.90,好眼光,加州得迅,▲,1.07.40,12
觔斗雲,12/05/21,229,4 60-40,田日 C 1400,好地,51,SWX,124,1138,班,姚,11,4 6 5,3,1 3/4,1.22.44,星際精英,翩翩君子,▲,1.22.18,6.8
淺草飛,12/05/21,228,4 60-40,泥日  1200,好泥,54,BX,128,1163,年,丁,3,- 7 4,3,1 1/4,1.08.68,八心之威,火鑽,▲,1.08.48,8.3
雷霆戰駒,12/05/21,227,5 40-0,泥日  1650,好泥,33,B-T,128,1128,澤,柏,5,7 8 7,3,1 3/4,1.38.98,緣份,榮冠大道,▲,1.38.69,5.6
太陽拍檔,12/05/21,226,4 60-40,田日 C 1200,好地,50,,124,1213,班,姚,11,- 2 2,3,1,1.10.26,有緣人,伊臣,▲,1.10.11,36
